Energy,s,py,pz,px,dxy,dyz,dz2,dxz,dx2,fy3x2,fxyz,fyz2,fz3,fxz2,fzx2,fx3,tot
-14.00807,-0.00002,-0.00136,-0.00069,-0.00074,-0.00042,-0.00182,-0.00153,-0.00107,-0.00009,-0.00001,-0.00012,-0.00025,-0.00034,-0.00016,-0.00002,0,-0.00866
-13.98407,-0.00002,-0.00128,-0.00067,-0.00072,-0.00043,-0.00171,-0.00152,-0.00105,-0.00009,-0.00001,-0.00013,-0.00024,-0.00034,-0.00016,-0.00003,0,-0.00843
-13.96007,-0.00002,-0.00116,-0.00064,-0.00067,-0.00043,-0.00156,-0.00147,-0.00098,-0.00009,-0.00001,-0.00013,-0.00022,-0.00033,-0.00015,-0.00002,0,-0.00789
-13.93607,-0.00002,-0.00107,-0.00064,-0.00066,-0.00045,-0.00146,-0.0015,-0.00098,-0.00009,-0.00001,-0.00013,-0.00021,-0.00034,-0.00015,-0.00003,0,-0.00773
-13.91207,-0.00002,-0.00095,-0.00059,-0.00061,-0.00044,-0.0013,-0.0014,-0.0009,-0.00009,-0.00001,-0.00013,-0.00018,-0.00032,-0.00014,-0.00002,0,-0.0071
-13.88807,-0.00002,-0.00085,-0.00056,-0.00058,-0.00043,-0.00116,-0.00135,-0.00086,-0.00008,-0.00001,-0.00013,-0.00016,-0.00031,-0.00013,-0.00002,0,-0.00665
-13.86407,-0.00002,-0.00073,-0.00053,-0.00055,-0.00042,-0.00101,-0.0013,-0.00081,-0.00008,-0.00001,-0.00012,-0.00014,-0.0003,-0.00013,-0.00002,0,-0.00617
-13.84007,-0.00001,-0.00065,-0.00051,-0.00052,-0.00039,-0.0009,-0.00127,-0.00077,-0.00008,-0.00001,-0.00011,-0.00013,-0.00029,-0.00012,-0.00002,0,-0.00578
-13.81607,-0.00001,-0.00062,-0.0005,-0.00048,-0.00037,-0.00086,-0.00127,-0.00073,-0.00008,-0.00001,-0.00011,-0.00012,-0.0003,-0.00011,-0.00002,0,-0.00561
-13.79207,-0.00001,-0.00058,-0.00049,-0.00045,-0.00036,-0.00082,-0.00125,-0.00069,-0.00008,0,-0.00011,-0.00012,-0.00029,-0.00011,-0.00002,0,-0.00539
-13.76807,-0.00001,-0.00056,-0.00047,-0.00042,-0.00037,-0.00079,-0.00122,-0.00064,-0.00008,0,-0.00011,-0.00011,-0.00029,-0.0001,-0.00002,0,-0.00521
-13.74407,-0.00001,-0.00065,-0.00053,-0.00039,-0.0004,-0.00092,-0.00139,-0.0006,-0.00009,-0.00001,-0.00012,-0.00013,-0.00033,-0.00009,-0.00002,0,-0.00569
-13.72007,-0.00001,-0.0006,-0.00049,-0.00036,-0.00042,-0.00086,-0.00132,-0.00056,-0.00008,-0.00001,-0.00013,-0.00012,-0.00031,-0.00009,-0.00002,0,-0.00538
-13.69607,-0.00001,-0.00055,-0.00046,-0.00033,-0.00043,-0.00079,-0.00125,-0.00052,-0.00008,0,-0.00013,-0.00011,-0.0003,-0.00008,-0.00002,0,-0.00506
-13.67207,-0.00001,-0.0003,-0.00031,-0.00031,-0.00044,-0.00043,-0.00087,-0.00048,-0.00006,0,-0.00013,-0.00006,-0.00021,-0.00008,-0.00002,0,-0.00371
-13.64807,-0.00001,-0.00029,-0.00032,-0.0003,-0.00049,-0.00041,-0.00091,-0.00047,-0.00007,0,-0.00015,-0.00006,-0.00022,-0.00007,-0.00002,0,-0.00378
-13.62407,-0.00001,-0.00026,-0.00033,-0.00028,-0.00044,-0.00037,-0.00095,-0.00045,-0.00007,0,-0.00013,-0.00005,-0.00023,-0.00007,-0.00002,0,-0.00368
-13.60007,-0.00001,-0.0003,-0.00042,-0.00028,-0.00037,-0.00044,-0.00123,-0.00044,-0.00009,0,-0.00011,-0.00006,-0.0003,-0.00007,-0.00002,0,-0.00414
-13.57607,-0.00001,-0.00028,-0.00046,-0.00026,-0.00016,-0.00042,-0.0014,-0.00043,-0.0001,0,-0.00005,-0.00006,-0.00034,-0.00007,-0.00003,0,-0.00407
-13.55207,-0.00001,-0.0003,-0.00049,-0.00025,0,-0.00044,-0.00149,-0.0004,-0.0001,0,0,-0.00006,-0.00037,-0.00006,-0.00003,0,-0.004
-13.52807,-0.00001,-0.00032,-0.00051,-0.00023,0,-0.00048,-0.00158,-0.00038,-0.00011,0,0,-0.00007,-0.00039,-0.00006,-0.00003,0,-0.00417
-13.50407,-0.00001,-0.0002,-0.0004,-0.00021,0,-0.0003,-0.00125,-0.00034,-0.00009,0,0,-0.00004,-0.00031,-0.00005,-0.00003,0,-0.00322
-13.48007,0,-0.00018,-0.00038,-0.00019,0,-0.00028,-0.00122,-0.00032,-0.00009,0,0,-0.00004,-0.0003,-0.00005,-0.00003,0,-0.00309
-13.45607,0,-0.00017,-0.00038,-0.00018,0,-0.00026,-0.00121,-0.0003,-0.00009,0,0,-0.00004,-0.0003,-0.00005,-0.00003,0,-0.00301
-13.43207,0,-0.00016,-0.00037,-0.00017,0,-0.00025,-0.0012,-0.00028,-0.00009,0,0,-0.00004,-0.0003,-0.00005,-0.00003,0,-0.00293
-13.40807,0,-0.00015,-0.00036,-0.00016,0,-0.00023,-0.00119,-0.00026,-0.00009,0,0,-0.00003,-0.0003,-0.00004,-0.00003,0,-0.00285
-13.38407,0,-0.00014,-0.00035,-0.00014,0,-0.00021,-0.00117,-0.00023,-0.00009,0,0,-0.00003,-0.00029,-0.00004,-0.00003,0,-0.00272
-13.36007,0,-0.00013,-0.00034,-0.00013,0,-0.00021,-0.00116,-0.00022,-0.00009,0,0,-0.00003,-0.00029,-0.00004,-0.00003,0,-0.00266
-13.33707,0,-0.00013,-0.00033,-0.00012,0,-0.0002,-0.00115,-0.0002,-0.00009,0,0,-0.00003,-0.00029,-0.00003,-0.00003,0,-0.0026
-13.31307,0,-0.00023,-0.00034,-0.00011,0,-0.00036,-0.00121,-0.00019,-0.00009,0,0,-0.00006,-0.00031,-0.00003,-0.00003,0,-0.00297
-13.28907,0,-0.00063,-0.00042,-0.00013,0,-0.00099,-0.00153,-0.00023,-0.00012,0,0,-0.00015,-0.00039,-0.00004,-0.00004,0,-0.00468
-13.26507,0,-0.00137,-0.00039,-0.00012,0,-0.00218,-0.00141,-0.00021,-0.00011,0,0,-0.00034,-0.00036,-0.00003,-0.00003,0,-0.00655
-13.24107,0,-0.00116,-0.00021,-0.00005,0,-0.00185,-0.00078,-0.00009,-0.00006,0,0,-0.00029,-0.0002,-0.00002,-0.00002,0,-0.00473
-13.21707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13.19307,0,-0.00168,-0.00013,0,-0.00001,-0.0027,-0.00052,0,-0.00004,0,0,-0.00043,-0.00014,0,-0.00001,0,-0.00565
-13.16907,0,-0.00312,-0.0003,0,-0.00002,-0.00507,-0.00118,0,-0.00009,0,-0.00001,-0.0008,-0.00031,0,-0.00003,0,-0.01092
-13.14507,0,-0.00246,-0.00004,0,-0.00002,-0.00401,-0.00016,0,-0.00001,0,-0.00001,-0.00064,-0.00004,0,0,0,-0.00739
-13.12107,0,-0.00236,-0.00001,0,-0.00002,-0.00387,-0.00004,0,0,0,-0.00001,-0.00061,-0.00001,0,0,0,-0.00694
-13.09707,0,-0.00253,-0.00001,0,-0.00003,-0.00417,-0.00004,0,0,0,-0.00001,-0.00066,-0.00001,0,0,0,-0.00746
-13.07307,0,-0.00263,-0.00001,0,-0.00003,-0.00435,-0.00003,0,0,0,-0.00001,-0.00069,-0.00001,0,0,0,-0.00777
-13.04907,0,-0.00242,-0.00001,0,-0.00004,-0.00404,-0.00003,0,0,0,-0.00001,-0.00065,-0.00001,0,0,0,-0.00721
-13.02507,0,-0.00242,-0.00001,0,-0.00004,-0.00405,-0.00003,0,0,0,-0.00001,-0.00065,-0.00001,0,0,0,-0.00722
-13.00107,0,-0.00243,-0.00001,0,-0.00004,-0.00411,-0.00003,0,0,0,-0.00001,-0.00066,-0.00001,0,0,0,-0.00731
-12.97707,0,-0.00248,-0.00001,0,-0.00005,-0.00421,-0.00003,0,0,0,-0.00002,-0.00068,-0.00001,0,0,0,-0.00749
-12.95307,0,-0.00253,-0.00001,0,-0.00005,-0.00431,-0.00003,0,0,0,-0.00002,-0.0007,-0.00001,0,0,0,-0.00766
-12.92907,0,-0.00257,-0.00001,0,-0.00005,-0.0044,-0.00003,0,0,0,-0.00002,-0.00071,-0.00001,0,0,0,-0.00781
-12.90507,0,-0.00262,-0.00001,0,-0.00006,-0.00451,-0.00003,0,0,0,-0.00002,-0.00073,-0.00001,0,0,0,-0.008
-12.88107,0,-0.00269,-0.00001,0,-0.00006,-0.00466,-0.00003,0,0,0,-0.00002,-0.00076,-0.00001,0,0,0,-0.00826
-12.85707,0,-0.00276,-0.00001,0,-0.00007,-0.0048,-0.00004,0,0,0,-0.00002,-0.00078,-0.00001,0,0,0,-0.0085
-12.83307,0,-0.00274,-0.00001,0,-0.00007,-0.00481,-0.00004,0,0,0,-0.00002,-0.00079,-0.00001,0,0,0,-0.0085
-12.80907,0,-0.00364,-0.00001,0,-0.00008,-0.00643,-0.00005,0,0,0,-0.00003,-0.00105,-0.00001,0,0,0,-0.01131
-12.78507,0,-0.0033,-0.00001,0,-0.00008,-0.00585,-0.00004,0,0,0,-0.00003,-0.00096,-0.00001,0,0,0,-0.01029
-12.76107,0,-0.00238,-0.00001,0,-0.00009,-0.00425,-0.00003,-0.00001,0,0,-0.00003,-0.0007,-0.00001,0,0,0,-0.0075
-12.73707,0,-0.0023,-0.00001,0,-0.00009,-0.00413,-0.00003,-0.00001,0,0,-0.00003,-0.00068,-0.00001,0,0,0,-0.00729
-12.71307,0,-0.00222,-0.00001,0,-0.00009,-0.00401,-0.00003,-0.00001,0,0,-0.00003,-0.00066,-0.00001,0,0,0,-0.00707
-12.68907,0,-0.00215,-0.00001,0,-0.00009,-0.00389,-0.00003,-0.00001,0,0,-0.00003,-0.00064,-0.00001,0,0,0,-0.00685
-12.66507,0,-0.00208,-0.00001,0,-0.0001,-0.00377,-0.00003,-0.00001,0,0,-0.00003,-0.00063,-0.00001,0,0,0,-0.00665
-12.64107,0,-0.00201,0,0,-0.0001,-0.00366,-0.00002,-0.00001,0,0,-0.00003,-0.00061,-0.00001,0,0,0,-0.00645
-12.61707,0,-0.00224,-0.00002,0,-0.0001,-0.00413,-0.00008,-0.00001,-0.00001,0,-0.00003,-0.00069,-0.00002,0,0,0,-0.00734
-12.59307,0,-0.00233,-0.00002,-0.00001,-0.00011,-0.00432,-0.00009,-0.00001,-0.00001,0,-0.00003,-0.00072,-0.00002,0,0,0,-0.00768
-12.56907,0,-0.00214,-0.00001,-0.00001,-0.00011,-0.004,-0.00007,-0.00001,-0.00001,0,-0.00004,-0.00067,-0.00002,0,0,0,-0.00707
-12.54507,0,-0.00215,-0.00001,-0.00001,-0.00011,-0.00404,-0.00007,-0.00001,-0.00001,0,-0.00004,-0.00068,-0.00002,0,0,0,-0.00714
-12.52107,0,-0.00216,-0.00001,-0.00001,-0.00011,-0.00409,-0.00007,-0.00001,-0.00001,0,-0.00004,-0.00069,-0.00002,0,0,0,-0.00723
-12.49707,0,-0.00218,-0.00001,-0.00001,-0.00011,-0.00414,-0.00008,-0.00001,-0.00001,0,-0.00004,-0.0007,-0.00002,0,0,0,-0.00732
-12.47307,0,-0.0022,-0.00001,-0.00001,-0.00012,-0.00421,-0.00008,-0.00001,-0.00001,0,-0.00004,-0.00071,-0.00002,0,0,0,-0.00743
-12.44907,0,-0.00223,-0.00001,-0.00001,-0.00012,-0.00427,-0.00008,-0.00001,-0.00001,0,-0.00004,-0.00073,-0.00002,0,0,0,-0.00754
-12.42607,0,-0.00222,-0.00001,-0.00001,-0.00012,-0.00428,-0.00008,-0.00002,-0.00001,0,-0.00004,-0.00073,-0.00002,0,0,0,-0.00753
-12.40207,0,-0.00219,-0.00001,-0.00001,-0.00012,-0.00427,-0.00008,-0.00002,-0.00001,0,-0.00004,-0.00073,-0.00002,0,0,0,-0.0075
-12.37807,0,-0.00222,-0.00001,-0.00001,-0.00012,-0.00435,-0.00008,-0.00002,-0.00001,0,-0.00004,-0.00074,-0.00002,0,0,0,-0.00763
-12.35407,0,-0.00225,-0.00001,-0.00001,-0.00012,-0.00443,-0.00008,-0.00002,-0.00001,0,-0.00004,-0.00076,-0.00002,0,0,0,-0.00776
-12.33007,0,-0.00228,-0.00001,-0.00001,-0.00013,-0.00451,-0.00008,-0.00002,-0.00001,0,-0.00004,-0.00077,-0.00002,0,0,0,-0.00789
