Energy,s,py,pz,px,dxy,dyz,dz2,dxz,dx2,fy3x2,fxyz,fyz2,fz3,fxz2,fzx2,fx3,tot
-20.21707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.19307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.16907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.14507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.12107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.09707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.07307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.04907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.02507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.00107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.97707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.95307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.92907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.90507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.88107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.85707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.83307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.80907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.78507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.76107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.73707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.71307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.68907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.66507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.64107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.61807,0.00317,0.00002,0.04137,0.00004,0,0,0.00318,0.00001,0.00002,0,0,0,0.00019,0,0,0,0.048
-19.59407,0.00277,0.00005,0.03584,0.00011,0,0.00001,0.00281,0.00002,0.00001,0,0,0,0.00017,0,0,0,0.0418
-19.57007,0.00287,0.00009,0.03697,0.00018,0,0.00002,0.00295,0.00004,0.00001,0,0,0,0.00018,0,0,0,0.04332
-19.54607,0.00253,0.00014,0.03235,0.00024,0,0.00003,0.00263,0.00005,0.00001,0,0,0,0.00016,0,0,0,0.03816
-19.52207,0.00245,0.00022,0.03118,0.0003,0,0.00005,0.00257,0.00007,0.00001,0,0,0,0.00016,0.00001,0,0,0.03702
-19.49807,0.00219,0.00041,0.02762,0.00035,0,0.00009,0.00232,0.00008,0.00001,0,0,0.00001,0.00015,0.00001,0,0,0.03324
-19.47407,0.00168,0.00021,0.02103,0.00039,0,0.00005,0.00181,0.00009,0.00001,0,0,0,0.00011,0.00001,0,0,0.02539
-19.45007,0.0015,0.00017,0.01866,0.00043,0,0.00004,0.00163,0.0001,0.00001,0,0,0,0.0001,0.00001,0,0,0.02266
-19.42607,0.00139,0.00014,0.01725,0.00047,0,0.00003,0.00153,0.00011,0,0,0,0,0.0001,0.00001,0,0,0.02103
-19.40207,0.00123,0.00012,0.0151,0.00051,0,0.00003,0.00136,0.00012,0,0,0,0,0.00009,0.00001,0,0,0.01859
-19.37807,0.00108,0.0001,0.01313,0.00056,0,0.00002,0.00121,0.00014,0,0,0,0,0.00008,0.00001,0,0,0.01633
-19.35407,0.00099,0.00009,0.01195,0.0006,0,0.00002,0.00112,0.00015,0,0,0,0,0.00007,0.00001,0,0,0.01502
-19.33007,0.00092,0.00009,0.01108,0.00064,0,0.00002,0.00105,0.00016,0,0,0,0,0.00007,0.00001,0,0,0.01405
-19.30607,0.00529,0.0001,0.06316,0.00081,0,0.00002,0.00615,0.00021,0.00004,0,0,0,0.00041,0.00002,0.00001,0,0.07622
-19.28207,0.00667,0.00011,0.07917,0.00141,0,0.00003,0.00781,0.00036,0.00005,0,0,0,0.00052,0.00003,0.00001,0,0.09617
-19.25807,0.00577,0.00012,0.06797,0.00105,0,0.00003,0.00685,0.00027,0.00004,0,0,0,0.00046,0.00002,0.00001,0,0.0826
-19.23407,0.00588,0.00012,0.06893,0.00091,0,0.00003,0.00704,0.00024,0.00005,0,0,0,0.00048,0.00002,0.00001,0,0.08371
-19.21007,0.00598,0.00013,0.06954,0.00095,0,0.00003,0.00726,0.00025,0.00005,0,0,0,0.0005,0.00002,0.00001,0,0.08472
-19.18607,0.00612,0.00013,0.07081,0.00092,0,0.00003,0.0075,0.00025,0.00005,0,0,0,0.00051,0.00002,0.00001,0,0.08636
-19.16207,0.00687,0.00007,0.07894,0.0009,0,0.00002,0.00853,0.00024,0.00006,0,0,0,0.00059,0.00002,0.00001,0,0.09626
-19.13807,0.00894,0.00007,0.1022,0.00108,0,0.00002,0.0112,0.0003,0.00009,0,0,0,0.00078,0.00002,0.00002,0,0.12471
-19.11407,0.00815,0.00008,0.09263,0.00226,0,0.00002,0.01034,0.00063,0.00006,0,0,0,0.00073,0.00005,0.00001,0,0.11497
-19.09007,0.00677,0.00011,0.07661,0.00269,0,0.00003,0.00867,0.00076,0.00005,0,0,0,0.00061,0.00006,0.00001,0,0.09638
-19.06607,0.0058,0.00017,0.06529,0.00358,0,0.00005,0.00749,0.00101,0.00004,0,0,0,0.00053,0.00008,0.00001,0,0.08406
-19.04207,0.00411,0.00013,0.04605,0.00391,0,0.00003,0.00535,0.00112,0.00003,0,0,0,0.00038,0.00009,0.00001,0,0.06122
-19.01807,0.00224,0.00003,0.02501,0.00187,0,0.00001,0.00294,0.00054,0.00002,0,0,0,0.00021,0.00004,0,0,0.03293
-18.99407,0.00161,0.00004,0.01789,0.00194,0,0.00001,0.00214,0.00056,0.00001,0,0,0,0.00015,0.00005,0,0,0.02442
-18.97007,0.00072,0.00002,0.00789,0.00047,0,0,0.00099,0.00014,0,0,0,0,0.00007,0.00001,0,0,0.01032
-18.94607,0.00101,0.00002,0.011,0.00062,0,0.00001,0.00139,0.00018,0,0,0,0,0.0001,0.00002,0,0,0.01435
-18.92207,0.00193,0.00003,0.02097,0.00098,0.00001,0.00001,0.00269,0.00029,0,0,0,0,0.0002,0.00002,0,0,0.02713
-18.89807,0.00608,0.00004,0.06578,0.00156,0.00001,0.00001,0.00856,0.00047,0.00001,0,0,0,0.00064,0.00004,0,0,0.08322
-18.87407,0.00415,0.00003,0.04468,0.0012,0,0.00001,0.00589,0.00037,0.00001,0,0,0,0.00044,0.00003,0,0,0.05682
-18.85007,0.0032,0.00003,0.03433,0.00102,0,0.00001,0.00457,0.00032,0.00001,0,0,0,0.00035,0.00003,0,0,0.04385
-18.82607,0.00526,0.00003,0.05607,0.00055,0,0.00001,0.00769,0.00018,0.00001,0,0,0,0.00059,0.00002,0,0,0.07039
-18.80207,0.00596,0.00003,0.06323,0.00067,0,0.00001,0.00877,0.00022,0.00001,0,0,0,0.00067,0.00002,0,0,0.07959
-18.77807,0.00556,0.00004,0.05875,0.00071,0,0.00001,0.00828,0.00023,0.00001,0,0,0,0.00064,0.00002,0,0,0.07426
-18.75407,0.00574,0.00004,0.06033,0.00081,0,0.00001,0.00864,0.00027,0.00001,0,0,0,0.00067,0.00002,0,0,0.07655
-18.73107,0.00612,0.00004,0.06394,0.00091,0,0.00001,0.00933,0.0003,0.00001,0,0,0,0.00073,0.00003,0,0,0.08143
-18.70707,0.00724,0.00004,0.07534,0.00105,0,0.00001,0.01117,0.00035,0.00001,0,0,0,0.00088,0.00003,0,0,0.09614
-18.68307,0.00768,0.00004,0.07953,0.00116,0,0.00001,0.01199,0.00039,0.00001,0,0,0,0.00095,0.00003,0,0,0.10182
-18.65907,0.00616,0.00003,0.06346,0.00115,0,0.00001,0.00976,0.00039,0.00001,0,0,0,0.00078,0.00003,0,0,0.0818
-18.63507,0.00592,0.00003,0.06079,0.00119,0,0.00001,0.00946,0.00041,0,0,0,0,0.00076,0.00004,0,0,0.07862
-18.61107,0.0057,0.00003,0.05824,0.00122,0,0.00001,0.00918,0.00042,0,0,0,0,0.00074,0.00004,0,0,0.07559
-18.58707,0.00549,0.00003,0.05591,0.00125,0,0.00001,0.00892,0.00043,0,0,0,0,0.00073,0.00004,0,0,0.07281
-18.56307,0.00527,0.00003,0.05345,0.00127,0,0.00001,0.00866,0.00045,0,0,0,0,0.00071,0.00004,0,0,0.06988
-18.53907,0.00498,0.00002,0.05023,0.00127,0,0.00001,0.00831,0.00045,0,0,0,0,0.00069,0.00004,0,0,0.06601
-18.51507,0.00478,0.00002,0.04795,0.00126,0,0.00001,0.00811,0.00045,0,0,0,0,0.00068,0.00004,0,0,0.06331
-18.49107,0.0047,0.00002,0.04694,0.00124,0,0.00001,0.00807,0.00045,0,0,0,0,0.00068,0.00004,0,0,0.06216
-18.46707,0.00465,0.00002,0.04626,0.00123,0,0.00001,0.00806,0.00045,0,0,0,0,0.00068,0.00004,0,0,0.0614
-18.44307,0.0046,0.00002,0.04566,0.00121,0,0.00001,0.00806,0.00045,0,0,0,0,0.00068,0.00004,0,0,0.06074
-18.41907,0.00456,0.00002,0.04515,0.00119,0,0.00001,0.00808,0.00044,0,0,0,0,0.00069,0.00004,0,0,0.0602
-18.39507,0.00454,0.00002,0.04476,0.00118,0,0.00001,0.00814,0.00044,0,0,0,0,0.0007,0.00004,0,0,0.05983
-18.37107,0.00467,0.00002,0.04583,0.00117,0,0.00001,0.00849,0.00044,0,0,0,0,0.00073,0.00004,0,0,0.06141
-18.34707,0.00487,0.00002,0.04767,0.00115,0,0.00001,0.00894,0.00044,0.00001,0,0,0,0.00078,0.00004,0,0,0.06392
-18.32307,0.00506,0.00003,0.04927,0.00108,0,0.00001,0.00943,0.00042,0.00001,0,0,0,0.00083,0.00004,0,0,0.06617
-18.29907,0.00513,0.00002,0.04976,0.00101,0,0.00001,0.00966,0.00039,0.00001,0,0,0,0.00085,0.00004,0,0,0.06689
-18.27507,0.00477,0.00002,0.04612,0.00089,0,0.00001,0.0091,0.00035,0.00001,0,0,0,0.00081,0.00003,0,0,0.06211
-18.25107,0.00457,0,0.04397,0.00081,0,0,0.00884,0.00032,0,0,0,0,0.00079,0.00003,0,0,0.05934
-18.22707,0.00486,0,0.04661,0.00078,0,0,0.00953,0.00031,0.00001,0,0,0,0.00086,0.00003,0,0,0.06299
-18.20307,0.00491,0,0.04701,0.00074,0,0,0.00968,0.0003,0.00001,0,0,0,0.00087,0.00003,0,0,0.06355
-18.17907,0.00496,0,0.04741,0.0007,0,0,0.00984,0.00028,0.00001,0,0,0,0.00089,0.00003,0,0,0.06412
-18.15507,0.0076,0,0.07217,0.0007,0,0,0.01536,0.00029,0.00002,0,0,0,0.0014,0.00003,0,0,0.09756
-18.13107,0.00996,0,0.09434,0.00063,0,0,0.0204,0.00026,0.00002,0,0,0,0.00187,0.00002,0,0,0.12752
-18.10707,0.01189,0,0.1124,0.00047,0,0,0.02459,0.00019,0.00003,0,0,0,0.00227,0.00002,0,0,0.15187
-18.08307,0.00534,0,0.05031,0.00014,0,0,0.01114,0.00006,0.00001,0,0,0,0.00103,0.00001,0,0,0.06804
-18.05907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.03507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.01107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.98707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.96307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.93907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.91507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.89107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.86707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.84307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.82007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.79607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.77207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.74807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.72407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.70007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.67607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.65207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.62807,0.00003,0,0.0003,0.00119,0,0,0.00009,0.00062,0,0,0,0,0.00001,0.00006,0,0,0.00231
-17.60407,0.00006,0,0.00054,0.00178,0,0,0.00017,0.00093,0,0,0,0,0.00002,0.00009,0,0,0.00359
-17.58007,0.00009,0,0.00078,0.00216,0,0,0.00024,0.00113,0,0,0,0,0.00003,0.00011,0,0,0.00454
-17.55607,0.00012,0,0.00103,0.00253,0.00001,0,0.00033,0.00133,0,0,0,0,0.00003,0.00013,0,0,0.00551
-17.53207,0.00015,0,0.00131,0.0028,0.00001,0,0.00042,0.00148,0,0,0,0,0.00004,0.00015,0,0,0.00637
-17.50807,0.00015,0,0.00137,0.00246,0.00001,0,0.00045,0.00132,0,0,0,0,0.00005,0.00013,0,0,0.00595
-17.48407,0.00016,0,0.00145,0.00238,0.00001,0,0.00048,0.00129,0,0,0,0,0.00005,0.00013,0,0,0.00597
-17.46007,0.00018,0,0.00158,0.00237,0.00001,0,0.00053,0.0013,0,0,0,0,0.00006,0.00013,0,0,0.00618
-17.43607,0.00019,0,0.00169,0.00239,0.00002,0,0.00058,0.00132,0,0,0,0,0.00006,0.00014,0,0,0.0064
-17.41207,0.0002,0,0.00178,0.00243,0.00002,0,0.00061,0.00135,0,0,0,0,0.00007,0.00014,0,0,0.00662
-17.38807,0.00022,0,0.00197,0.00307,0.00003,0,0.00068,0.00172,0.00001,0,0.00001,0,0.00008,0.00018,0,0,0.00797
-17.36407,0.00024,0,0.00211,0.00286,0.00003,0,0.00074,0.00161,0.00001,0,0.00001,0,0.00008,0.00017,0,0,0.00786
-17.34007,0.00025,0,0.00219,0.00263,0.00002,0,0.00077,0.00149,0.00001,0,0.00001,0,0.00009,0.00015,0,0,0.00762
-17.31607,0.00026,0,0.00226,0.0024,0.00002,0,0.0008,0.00137,0.00001,0,0.00001,0,0.00009,0.00014,0,0,0.00737
-17.29207,0.00026,0,0.00226,0.00191,0.00002,0,0.00081,0.0011,0.00001,0,0,0,0.00009,0.00011,0,0,0.00658
-17.26807,0.00026,0.00005,0.00233,0.00229,0.00004,0.00003,0.00085,0.00133,0.00001,0,0.00001,0,0.0001,0.00014,0,0,0.00744
-17.24407,0.00026,0.00012,0.00233,0.0023,0.00005,0.00007,0.00086,0.00135,0.00001,0,0.00001,0.00001,0.0001,0.00014,0,0,0.00761
-17.22007,0.00027,0.00013,0.00238,0.00237,0.00006,0.00008,0.00089,0.0014,0.00001,0,0.00002,0.00001,0.0001,0.00015,0,0,0.00787
-17.19607,0.00027,0.00015,0.0024,0.0022,0.00006,0.00009,0.00091,0.00131,0.00001,0,0.00001,0.00001,0.00011,0.00014,0,0,0.00768
-17.17207,0.00028,0.00017,0.00245,0.0022,0.00006,0.0001,0.00094,0.00133,0.00001,0,0.00002,0.00001,0.00011,0.00014,0,0,0.00782
-17.14807,0.00028,0.00019,0.00249,0.00221,0.00007,0.00012,0.00097,0.00134,0.00001,0,0.00002,0.00001,0.00011,0.00014,0,0,0.00796
-17.12407,0.00029,0.00145,0.00253,0.00219,0.00008,0.00086,0.001,0.00134,0.00001,0.00001,0.00002,0.00009,0.00012,0.00014,0,0,0.0101
-17.10007,0.0003,0.00405,0.00264,0.00216,0.00009,0.0024,0.00105,0.00133,0.00001,0.00002,0.00002,0.00024,0.00012,0.00014,0,0,0.01457
-17.07607,0.00032,0.00295,0.00285,0.00217,0.0001,0.00177,0.00116,0.00135,0.00001,0.00001,0.00003,0.00018,0.00014,0.00014,0,0,0.01318
-17.05207,0.00037,0.00239,0.00327,0.00235,0.0001,0.00144,0.00135,0.00147,0.00001,0.00001,0.00003,0.00015,0.00016,0.00016,0,0,0.01326
-17.02807,0.00041,0.00274,0.00362,0.00249,0.00012,0.00166,0.00151,0.00157,0.00001,0.00001,0.00003,0.00017,0.00018,0.00017,0,0,0.01469
-17.00407,0.00047,0.00382,0.00413,0.00309,0.00019,0.00233,0.00174,0.00197,0.00001,0.00002,0.00005,0.00024,0.00021,0.00021,0,0,0.01848
-16.98007,0.00053,0.00324,0.00465,0.00349,0.00022,0.00199,0.00198,0.00224,0.00002,0.00002,0.00006,0.0002,0.00024,0.00024,0,0,0.01913
-16.95607,0.00049,0.00301,0.00428,0.00286,0.00022,0.00187,0.00184,0.00184,0.00002,0.00002,0.00006,0.00019,0.00022,0.0002,0,0,0.0171
-16.93307,0.00047,0.00261,0.00413,0.00223,0.0002,0.00164,0.0018,0.00144,0.00001,0.00001,0.00005,0.00017,0.00022,0.00016,0,0,0.01514
-16.90907,0.00044,0.00276,0.00388,0.00195,0.00021,0.00175,0.00171,0.00127,0.00001,0.00001,0.00005,0.00018,0.00021,0.00014,0,0,0.0146
-16.88507,0.00041,0.00285,0.00357,0.00165,0.00023,0.00181,0.00158,0.00108,0.00001,0.00001,0.00006,0.00019,0.00019,0.00012,0,0,0.01377
-16.86107,0.00043,0.0045,0.00378,0.0017,0.00032,0.00289,0.0017,0.00113,0.00001,0.00002,0.00008,0.0003,0.00021,0.00012,0,0,0.01719
-16.83707,0.00042,0.00355,0.00368,0.00178,0.00029,0.00229,0.00167,0.00119,0.00001,0.00002,0.00008,0.00024,0.00021,0.00013,0,0,0.01557
-16.81307,0.00041,0.00323,0.00363,0.00199,0.00033,0.0021,0.00166,0.00134,0.00001,0.00002,0.00008,0.00022,0.00021,0.00015,0,0,0.01537
-16.78907,0.00043,0.00265,0.0038,0.00199,0.00034,0.00174,0.00178,0.00135,0.00001,0.00001,0.00009,0.00018,0.00022,0.00015,0,0,0.01476
-16.76507,0.00046,0.00309,0.00401,0.00194,0.00055,0.00204,0.00192,0.00133,0.00001,0.00002,0.00014,0.00021,0.00024,0.00015,0,0,0.01612
-16.74107,0.00048,0.00322,0.00423,0.00197,0.00063,0.00214,0.00204,0.00136,0.00001,0.00002,0.00016,0.00022,0.00026,0.00015,0,0,0.0169
-16.71707,0.00051,0.00324,0.00447,0.00202,0.0007,0.00216,0.00218,0.0014,0.00001,0.00002,0.00018,0.00023,0.00028,0.00016,0,0,0.01755
-16.69307,0.00062,0.00348,0.00545,0.00235,0.00088,0.00235,0.00271,0.00164,0.00002,0.00002,0.00023,0.00025,0.00035,0.00018,0,0,0.02052
-16.66907,0.00077,0.00323,0.00685,0.0027,0.00078,0.0022,0.00346,0.00192,0.00002,0.00002,0.0002,0.00023,0.00045,0.00021,0,0,0.02306
-16.64507,0.00157,0.00321,0.01389,0.00488,0.00092,0.0022,0.00713,0.00351,0.00005,0.00002,0.00024,0.00023,0.00093,0.0004,0.00001,0.00001,0.03919
-16.62107,0.00099,0.00297,0.00879,0.00288,0.00075,0.00205,0.00458,0.00209,0.00003,0.00002,0.00019,0.00022,0.0006,0.00024,0.00001,0.00001,0.0264
-16.59707,0.00071,0.00254,0.00634,0.00198,0.0007,0.00177,0.00336,0.00145,0.00002,0.00001,0.00018,0.00019,0.00044,0.00016,0,0,0.01987
-16.57307,0.00061,0.00227,0.0054,0.00154,0.0006,0.00159,0.0029,0.00113,0.00002,0.00001,0.00015,0.00017,0.00038,0.00013,0,0,0.01691
-16.54907,0.00058,0.00208,0.00515,0.00134,0.0005,0.00146,0.0028,0.00099,0.00002,0.00001,0.00013,0.00016,0.00037,0.00011,0,0,0.01571
-16.52507,0.00054,0.00193,0.00485,0.00119,0.00042,0.00137,0.00265,0.00089,0.00002,0.00001,0.00011,0.00015,0.00035,0.0001,0,0,0.01459
-16.50107,0.00043,0.00151,0.00385,0.00101,0.00031,0.00107,0.00213,0.00075,0.00001,0.00001,0.00008,0.00011,0.00028,0.00009,0,0,0.01165
-16.47707,0.00048,0.00238,0.00426,0.00092,0.00028,0.00171,0.00238,0.00069,0.00001,0.00002,0.00007,0.00018,0.00032,0.00008,0,0,0.01378
-16.45307,0.00037,0.00221,0.00332,0.00082,0.00022,0.0016,0.00188,0.00063,0.00001,0.00001,0.00006,0.00017,0.00025,0.00007,0,0,0.01163
-16.42907,0.00039,0.00075,0.00351,0.0011,0.00004,0.00055,0.00201,0.00085,0.00001,0,0.00001,0.00006,0.00027,0.0001,0,0,0.00967
-16.40507,0.00036,0.00029,0.00322,0.00087,0.00002,0.00021,0.00186,0.00067,0.00001,0,0.00001,0.00002,0.00025,0.00008,0,0,0.00788
-16.38107,0.00041,0.00013,0.00366,0.0009,0.00002,0.0001,0.00214,0.0007,0.00002,0,0.00001,0.00001,0.00029,0.00008,0,0,0.00847
-16.35707,0.00095,0.00008,0.00857,0.0023,0.00002,0.00006,0.00513,0.00183,0.00004,0,0,0.00001,0.00071,0.00021,0.00001,0.00001,0.01993
-16.33307,0,0,0.00001,0.0003,0.00001,0,0.00001,0.00024,0,0,0,0,0,0.00003,0,0,0.00059
-16.30907,0.00012,0.00026,0.00109,0.00075,0.00005,0.0002,0.00068,0.0006,0,0,0.00001,0.00002,0.00009,0.00007,0,0,0.00394
-16.28507,0.00015,0.00034,0.00137,0.00088,0.00006,0.00026,0.00086,0.0007,0,0,0.00001,0.00003,0.00012,0.00008,0,0,0.00487
-16.26107,0.00154,0.00814,0.01383,0.00107,0.00011,0.00627,0.00864,0.00087,0.00003,0.00006,0.00003,0.00069,0.00122,0.0001,0,0,0.04261
-16.23707,0.00023,0.00081,0.00207,0.00098,0.00006,0.00063,0.00133,0.00079,0,0.00001,0.00002,0.00007,0.00019,0.00009,0,0,0.00727
-16.21307,0.00024,0.00081,0.0022,0.00108,0.00007,0.00064,0.00144,0.00088,0,0.00001,0.00002,0.00007,0.00021,0.0001,0,0,0.00776
-16.18907,0.00025,0.00081,0.00229,0.00117,0.00007,0.00064,0.00151,0.00096,0,0.00001,0.00002,0.00007,0.00022,0.00011,0,0,0.00813
-16.16507,0.00026,0.00081,0.00238,0.00125,0.00008,0.00064,0.00158,0.00102,0.00001,0.00001,0.00002,0.00007,0.00023,0.00012,0,0,0.00848
-16.14107,0.00027,0.00081,0.00247,0.00118,0.00009,0.00064,0.00165,0.00098,0.00001,0.00001,0.00002,0.00007,0.00024,0.00012,0,0,0.00855
-16.11707,0.0003,0.00079,0.00279,0.00147,0.0001,0.00063,0.00189,0.00123,0.00001,0.00001,0.00003,0.00007,0.00028,0.00015,0,0,0.00973
-16.09307,0.00031,0.00078,0.0029,0.00148,0.00009,0.00063,0.00199,0.00125,0.00001,0.00001,0.00003,0.00007,0.00029,0.00015,0,0,0.00998
-16.06907,0.0004,0.00077,0.00375,0.00174,0.0001,0.00062,0.00262,0.00149,0.00001,0.00001,0.00003,0.00007,0.00038,0.00018,0,0,0.01217
-16.04507,0.00078,0.00074,0.00728,0.00294,0.00009,0.00061,0.00517,0.00256,0.00003,0.00001,0.00002,0.00007,0.00076,0.00031,0.00001,0.00001,0.0214
-16.02207,0.00029,0.0007,0.0027,0.00135,0.00009,0.00058,0.00197,0.00117,0.00001,0.00001,0.00002,0.00007,0.00029,0.00014,0,0,0.00938
-15.99807,0.00028,0.00067,0.00262,0.00137,0.00009,0.00056,0.00193,0.00118,0.00001,0.00001,0.00002,0.00006,0.00029,0.00014,0,0,0.00923
-15.97407,0.00027,0.00065,0.00253,0.00138,0.00009,0.00054,0.00188,0.0012,0.00001,0.00001,0.00002,0.00006,0.00028,0.00014,0,0,0.00908
-15.95007,0.00026,0.00064,0.0025,0.00141,0.0001,0.00054,0.00188,0.00122,0.00001,0.00001,0.00003,0.00006,0.00028,0.00015,0,0,0.00908
-15.92607,0.00026,0.00063,0.00249,0.00144,0.0001,0.00053,0.00188,0.00126,0.00001,0,0.00003,0.00006,0.00028,0.00015,0,0,0.00913
-15.90207,0.00027,0.0007,0.0026,0.00152,0.00011,0.00059,0.00199,0.00134,0.00001,0.00001,0.00003,0.00007,0.0003,0.00016,0,0,0.00971
-15.87807,0.00028,0.00076,0.00271,0.00156,0.00012,0.00065,0.0021,0.00138,0.00001,0.00001,0.00003,0.00007,0.00032,0.00017,0,0,0.01019
-15.85407,0.00032,0.00092,0.00311,0.00179,0.00014,0.0008,0.00244,0.00159,0.00002,0.00001,0.00004,0.00009,0.00037,0.00019,0,0,0.01182
-15.83007,0.00042,0.00105,0.00411,0.00244,0.00014,0.00092,0.00328,0.00218,0.00003,0.00001,0.00004,0.00011,0.00051,0.00027,0.00001,0,0.01551
-15.80607,0.0005,0.00108,0.00482,0.00267,0.00011,0.00094,0.00389,0.00241,0.00004,0.00001,0.00003,0.00011,0.0006,0.0003,0.00001,0,0.01751
-15.78207,0.00034,0.00071,0.0033,0.00153,0.00007,0.00062,0.00268,0.00138,0.00002,0.00001,0.00002,0.00007,0.00042,0.00017,0.00001,0,0.01133
-15.75807,0.0001,0.00019,0.00101,0.00057,0.00002,0.00017,0.00083,0.00052,0.00001,0,0.00001,0.00002,0.00013,0.00006,0,0,0.00366
-15.73407,0.00005,0.0001,0.00053,0.0003,0.00001,0.00009,0.00044,0.00027,0.00001,0,0,0.00001,0.00007,0.00003,0,0,0.00191
-15.71007,0,0.00001,0.00004,0.00002,0,0.00001,0.00003,0.00002,0,0,0,0,0.00001,0,0,0,0.00014
-15.68607,0,0,0.00001,0.00002,0,0,0.00001,0.00002,0,0,0,0,0,0,0,0,0.00007
-15.66207,0.00003,0.00006,0.00029,0.00035,0.00002,0.00005,0.00026,0.00034,0,0,0.00001,0.00001,0.00004,0.00004,0,0,0.0015
-15.63807,0.00009,0.00024,0.00086,0.00137,0.00022,0.00022,0.00078,0.0013,0.00001,0,0.00006,0.00003,0.00013,0.00016,0,0,0.00548
-15.61407,0.00014,0.00043,0.00146,0.00192,0.0003,0.0004,0.00133,0.00183,0.00001,0,0.00008,0.00005,0.00022,0.00023,0,0,0.0084
-15.59007,0.00018,0.00054,0.00187,0.00192,0.00027,0.00051,0.00171,0.00185,0.00002,0,0.00007,0.00006,0.00028,0.00023,0,0,0.00953
-15.56607,0.00021,0.00048,0.00212,0.00185,0.00023,0.00045,0.00195,0.00179,0.00002,0,0.00006,0.00005,0.00032,0.00023,0,0,0.00977
-15.54207,0.00028,0.00043,0.00287,0.00215,0.00018,0.00041,0.00268,0.00211,0.00003,0,0.00005,0.00005,0.00044,0.00027,0.00001,0,0.01196
-15.51807,0.00028,0.00037,0.00286,0.00274,0.00015,0.00035,0.0027,0.0027,0.00004,0,0.00004,0.00004,0.00044,0.00034,0.00001,0,0.01309
-15.49407,0.00017,0.00035,0.00179,0.00162,0.00016,0.00033,0.00172,0.00161,0.00003,0,0.00004,0.00004,0.00028,0.0002,0.00001,0,0.00835
-15.47007,0.00016,0.00033,0.00164,0.00155,0.00016,0.00032,0.0016,0.00155,0.00003,0,0.00004,0.00004,0.00027,0.0002,0.00001,0,0.00789
-15.44607,0.00014,0.00032,0.00152,0.0015,0.00016,0.00031,0.0015,0.0015,0.00003,0,0.00004,0.00004,0.00025,0.00019,0.00001,0,0.00751
-15.42207,0.00014,0.00031,0.00146,0.00149,0.00016,0.0003,0.00145,0.00149,0.00003,0,0.00004,0.00004,0.00024,0.00019,0.00001,0,0.00735
